	11:43	北村国家安全保障局長と面会（～11:47）	
	14:06	文芸春秋のインタビュー。政治ジャーナリストの田崎史郎氏が同席（～15:03）	
	15:16	第67回民間放送全国大会に向けたビデオメッセージ収録（～15:25）	
	15:27	西村経済再生担当大臣、経済産業省の新原浩朗経済産業政策局長と面会（～15:58）	
	16:01	経済財政諮問会議に出席（～16:47）	
	16:59	官邸発	
	17:01	国会着	
	17:02	国会内の自民党総裁室に入る	
	17:03	自民党役員会に出席（～17：32）	
	17:32	自民党総裁室を出る	
	17:34	国会発	
	17:35	官邸着	
	18:23	官邸発	
	18:28	東京・赤坂の「ＡＮＡインターコンチネンタルホテル東京」着。ホテル内の中国料理店「花梨」で産経新聞社の清原武彦特別顧問、阿比留瑠比論説委員兼政治部編集委員、佐々木美恵政治部長と会食	　食事
	21:10	東京・赤坂の「ＡＮＡインターコンチネンタルホテル東京」発	
	21:27	私邸着
10/27	9:00	東京・富ケ谷の私邸で終日過ごす。　
10/26	8:31	公邸発	
	8:32	官邸着	
	8:51	台風１９号の非常災害対策本部会議に出席(～09:05)	
	9:15	官邸発	
	9:25	東京・新宿区の「慶應義塾大学病院」着。人間ドックを受診	
	14:09	病院発	
	14:22	東京・富ヶ谷の私邸着	

10/25	7:52	東京・富ヶ谷の私邸発	
10/25	8:05	官邸着	
10/25	8:15	閣議（～8:24）	
10/25	8:25	菅原経済産業大臣と面会、菅官房長官が同席（～8:29）	
10/25	8:38	梶山弘志・元地方創生担当大臣と面会、菅官房長官が同席（～8:51）	
10/25	8:56	報道各社のインタビューで、週刊誌の報道をめぐって菅原大臣が提出した辞表を受理したことを明らかにし、「任命責任は私にあり、国民に深くおわび申し上げる」と発言、後任に自民党の梶山氏を起用する考えを明らかに	
10/25	8:59	官邸発	
10/25	9:04	東京・港区の迎賓館着	
10/25	9:14	モナコのアルベール２世公と会談（～09:38）	
10/25	9:50	ルクセンブルクのアンリ大公と会談（～10:14）	
10/25	10:28	ラトビアのレヴィッツ大統領と会談（～11:01）	
10/25	11:24	迎賓館発	
10/25	11:34	皇居着、昭恵夫人と共に饗宴の儀に参列し祝詞	
10/25	12:47	皇居発	
10/25	12:56	官邸着	
10/25	14:02	官邸発	
10/25	14:09	皇居着、内奏と梶山氏の閣僚認証式	
10/25	14:47	皇居発	
10/25	14:57	官邸着	
10/25	15:11	梶山氏に経済産業大臣の補職辞令を交付、記念撮影（～15:12）	
10/25	15:52	石川正一郎拉致問題対策本部事務局長と面会（～16:38）	
10/25	16:53	北村滋国家安全保障局長と面会（～17:02）	
10/25	16:24	台風19号非常災害対策本部会議に出席し、低気圧の影響で関東を中心に大雨となっていることについて「国民への的確な情報提供はもとより、警察、消防、海上保安庁、自衛隊は、災害応急対策に万全の態勢をとってもらいたい」とあいさつ	
10/25	18:32	官邸発	
10/25	18:33	公邸着	
10/24	8:45	東京・富ヶ谷の私邸発	
	9:00	官邸着	
	9:22	西村明宏官房副長官と面会（～9:36）	
	10:10	アルメニアのサルキシャン大統領と会談（～10:34）	
	10:39	アイルランドのオドノバン上院議長が表敬（～11:00）	
	11:12	韓国のイ・ナギョン首相と会談（～11:32）	
	11:41	アルバニアのメタ大統領と会談（～12:02）	
	12:06	グアテマラのモラレス大統領と会談（～12:21）	
	12:23	北村滋国家安全保障局長と面会（～12:26）	
	12:52	官邸発	
	12:54	国会着	
	12:56	衆議院本会議室の自席で麻生副総理、河野防衛大臣、茂木外務大臣と会話（～13:00）	
	13:01	衆議院本会議（～14:27）	
	14:30	国会発	
	14:31	官邸着	
	15:51	官邸発	
	15:58	各国の要人と会談するため東京・港区の迎賓館着	
	16:05	エチオピアのムラトゥ・テショメ前大統領と会談（～16:27）	
	16:34	チェコのバビシュ首相と会談（～16:51）	
	16:59	エストニアのカリユライド大統領と会談（～17:10）	
	17:18	ブルガリアのラデフ大統領と会談（～17:31）	
	17:44	イランのジョネイディ副大統領と会談（～18:02）	
	18:13	ジョージアのズラビシビリ大統領と会談（～18:25）	
	18:37	パナマのコルティソ大統領と会談（～18:56）	
	19:05	モロッコのムーレイ・ラシッド王子と会談（～19:15）	
	19:16	長谷川榮一総理大臣補佐官、秘書官らと食事
	20:15	迎賓館発	
	20:29	私邸着	

10/23	8:02	東京・富ヶ谷の私邸発	
	8:12	各国の要人と相次いで会談するため東京・港区の迎賓館着	
	8:22	シンガポールのハリマ・ヤコブ大統領と会談（～8:34）	
	8:46	ブルネイのボルキア国王と会談（～8:55）	
	9:06	スロベニアのパホル大統領と会談（～9:21）	
	9:39	アイスランドのヨハネソン大統領と会談（～9:48）	
	9:59	パキスタンのアルビ大統領と会談（～10:14）	
	10:29	アブダビ執行評議会のハッザーア副議長と会談（～10:38）	
	11:12	中国の王岐山国家副主席と会談（～11:31）	
	11:34	バーレーンのサルマン皇太子と会談（～11:46）	
	12:19	タイのプラユット首相と会談（～12:38）	
	12:45	トルクメニスタンのベルドイムハメドフ大統領と会談（～12:54）	
	13:02	キルギスのジェエンベコフ大統領と会談（～13:14）	
	13:25	カザフスタンのナザルバエフ初代大統領と会談（～13:36）	
	13:47	アフガニスタンのガニ大統領と会談（～13:57）	
	14:15	ナウルのエニミア大統領と会談（～14:27）	
	14:42	ブラジルのボルソナロ大統領と会談（～14:57）	
	15:18	マーシャル諸島のハイネ大統領と会談（～15:28）	
	15:43	ドイツのシュタインマイヤー大統領と会談（～16:02）	
	16:11	アメリカのチャオ運輸長官と会談（～16:23）	
	16:30	モンテネグロのジュカノビッチ大統領と会談（～16:51）	
	16:55	迎賓館発	
	17:04	官邸着	
	17:34	昭恵夫人とともに官邸発	
	17:41	東京・紀尾井町の「ホテルニューオータニ」着 宴会場「芙蓉の間」で昭恵夫人とともに各国首脳らを出迎えたあと、宴会場「鶴の間」で総理大臣夫妻主催の晩餐会	 夕食
	21:35	「ホテルニューオータニ」発	
	21:51	私邸着	

10/22	8:27	公邸発	
10/22	8:35	皇居着、「即位礼当日賢所大前の儀」「即位礼当日皇霊殿神殿に奉告の儀」に参列	
10/22	10:17	皇居発	
10/22	10:25	官邸着	
10/22	12:11	官邸発	
10/22	12:20	皇居着	
10/22	13:05	天皇陛下が外国の元首や各界の代表などを前に即位を宣言される「即位礼正殿の儀」に参列、天皇陛下のおことばに続いて祝いのことば「寿詞」を読み上げ万歳三唱	
10/22	13:44	皇居発	
10/22	13:52	公邸着	
10/22	14:54	公邸発	
10/22	15:00	各国の要人と相次いで会談するため東京・港区の迎賓館着	
10/22	15:20	ベルギーのフィリップ国王と会談	
10/22	15:42	マレーシアのアブドラ国王と会談	
10/22	16:18	カンボジアのシハモニ国王と会談	
10/22	16:49	ブータンのワンチュク国王と会談	
10/22	17:06	迎賓館発	
10/22	17:17	公邸発	
10/22	18:48	公邸着	
10/22	18:56	皇居着、饗宴の儀に参列	〇
10/22	22:34	皇居発	
10/22	22:48	東京・富ヶ谷の私邸着	

10/21	8:10	私邸発	
	8:24	皇居着。「即位礼正殿の儀」の所作確認。杉田和博官房副長官、山崎重孝皇位継承式典事務局長、宮内庁の山本信一郎長官が同席	
	9:00	皇居発	
	9:10	東京・元赤坂の迎賓館着	
	9:24	モルディブのソリ大統領と会談（～09:38）	
	9:52	ネパールのバンダリ大統領と会談（～10:15）	
	10:25	ミャンマーのアウン・サン・スー・チー国家顧問と会談（～10:45）	
	10:53	オマーンのアスアド副首相兼国王代理と会談（～11:07）	
	11:14	スロバキアのチャプトバ大統領と会談（～11:29）	
	11:36	コートジボワールのワタラ大統領と会談（～11:52）	
	12:44	パレスチナ暫定自治政府のアッバス議長と会談（～13:13）	
	13:16	フィンランドのニーニスト大統領と会談（～13:26）	
	13:31	ルーマニアのヨハニス大統領と会談（～13:43）	
	13:49	リトアニアのナウセーダ大統領と会談（～14:00）	
	14:07	ウクライナのゼレンスキー大統領と会談（～14:35）	
	14:45	セルビアのブルナビッチ首相と会談（～14:58）	
	15:07	レソトの国王レツィエ３世と会談（～15:20）	
	15:29	ミクロネシアのパニュエロ大統領と会談（～15:44）	
	15:53	パラオのレメンゲサウ大統領と会談（～16:05）	
	16:16	モンゴルのフレルスフ首相と会談（～16:31）	
	16:53	エスワティニの国王・ムスワティ３世と会談（～17:15）	
	17:18	スぺインの国王・フェリペ６世と会談（～17:51）	
	18:00	フランスのサルコジ元大統領と会談（～18:22）	
	18:27	コソボのサチ大統領と会談（～18:41）	
	18:45	ニジェールのイスフ大統領と会談（～19:02）	
	19:09	サウジアラビアのトルキー国務相と会談（～19:24）	
	19:27	ヨルダンのフセイン皇太子と会談（～19:37）	
	20:34	東京・元赤坂の迎賓館発	
	20:39	公邸着
10/20	8:30	東京・富ヶ谷の私邸発	
	8:44	官邸着	
	9:02	武田防災担当大臣とともに陸上自衛隊ヘリコプターで官邸発	
		台風19号で堤防が決壊し、多くの被害が出た長野県の千曲川流域を上空から視察	
	10:29	長野県長野市の長野運動公園総合運動場着　内閣府の今井絵理子政務官らと合流	
	10:35	長野運動公園発	
	10:50	長野市穂保にある千曲川の堤防決壊現場着　黙祷ののち、長野県の阿部知事が被害状況などを説明	
	11:10	堤防決壊現場発	
	11:31	長野市の運動施設「北部スポーツ・レクリエーションパーク」着　避難所で被災者や自衛隊員を激励	
	12:05	「北部スポーツ・レクリエーションパーク」発	
	12:33	長野県庁着	
	12:49	長野県の阿部知事らと会談し、要請書を受け取る（～13:11）	
	13:16	記者団のぶら下がりに応じ「すさまじい被害の状況を目の当たりにした。国としてできることはすべてやる」と述べる（～13:20）	
	13:22	長野県庁発	
	13:38	長野運動公園着	
	13:45	長野運動公園総合運動場から陸上自衛隊ヘリコプターで出発	
	14:39	官邸着	
	16:03	台風19号非常災害対策本部（～16:19）	
	16:30	官邸発	
	16:46	私邸着
10/19	9:00	午前中は来客なく、東京・富ヶ谷の私邸で過ごす	
	15:21	私邸発	
	15:33	官邸着	
	16:02	台風19号非常災害対策本部会議に出席　豪雨災害から１週間が経過するなか、引き続き行方が分からない人の捜索や被災した人の生活支援に全力であたるよう指示（～16:17）	
	16:18	赤羽国土交通大臣と面会（～16:24）	
	16:31	官邸発	
	16:50	東京・渋谷の美容室「HAIR GUEST」着　散髪	
	18:22	美容室発	
	18:35	私邸着
10/18	7:31	東京・富ヶ谷の私邸発	
	7:45	官邸着	
	7:51	文化庁の宮田亮平長官から天皇陛下の即位を祝う内閣の献上品を受けとる（～07:54）	
	8:00	宇宙開発戦略本部の会合に出席（～8:10）	
	8:19	閣議（～8:34）	
	8:40	拉致問題対策本部の石川正一郎事務局長と面会（～9:15）	
	9:16	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官、山田重夫総合外交政策局長、防衛省の高橋憲一事務次官、槌道明宏防衛政策局長と面会（～9:55）	
	10:30	カナダのハーパー前首相、バーニー駐日大使と面会　外務省の鈴木量博北米局長が同席（～10:48）	
	11:39	萩生田文部科学大臣と面会（～11:55）	
	13:33	NSC=国家安全保障会議の４大臣会合 御法川信英国土交通副大臣が同席（～13:58）	
	14:55	西村明宏官房副長官、岡田直樹官房副長官、北村国家安全保障局長、今井総理大臣補佐官、外務省の森健良外務審議官、滝崎成樹アジア大洋州局長、鈴木北米局長、正木靖欧州局長、高橋克彦中東アフリカ局長と面会（～15:31）	
	16:04	北村国家安全保障局長、外務省の秋葉事務次官、森外務審議官と面会（～16:46）	
	16:50	瀧澤裕昭内閣情報官と面会（～17:16）	
	17:17	月例経済報告等に関する関係閣僚会議に出席（～17:30）	
	18:11	台風19号非常災害対策本部会議に出席　「激甚災害の迅速な指定に向けて調査を進めてきたが、被害額が基準に達し指定の見込みとなった」と述べ、激甚災害に指定される見込みとなったことを明らかにするとともに、週末の大雨で２次災害のおそれがあるとして早めの避難行動をとるよう呼びかけ（～18:31）	
	18:47	官邸発	
	18:50	東京・赤坂の「ＡＮＡインターコンチネンタルホテル東京」着　宴会場「プロミネンス」で異業種交流会「フォーラム21梅下村塾総会」に出席してあいさつ　	
	19:07	ホテル発	
	19:28	私邸着
10/17	7:26	東京・富ヶ谷の私邸発	
10/17	7:56	羽田空港着	
10/17	8:36	台風19号で被害を受けた福島県と宮城県の状況を視察するため、航空自衛隊のＵ４多用途支援機で羽田空港発、武田良太防災大臣らが同行	
10/17	9:04	福島空港着	
10/17	9:11	福島空港発	
10/17	10:01	台風19号で多くの工場が浸水した福島県郡山市の「中央工業団地」着、品川市長から説明を受ける	
10/17	10:10	「中央工業団地」発	
10/17	10:15	およそ１００人が避難している郡山市立高瀬小学校着、被災者から話を聞く	
10/17	10:38	高瀬小学校発	
10/17	11:19	福島県本宮市の阿武隈川の支流の安達太良川を視察し、高松市長から説明を受ける	
10/17	11:29	安達太良川発	
10/17	11:30	避難所となっている本宮市の多目的施設「本宮市民元気いきいき応援プラザ」着、被災者から話を聞く。	
10/17	11:48	「本宮市民元気いきいき応援プラザ」発	
10/17	12:10	東北自動車道の福島松川パーキングエリアで休憩	
10/17	12:37	福島県庁着、内堀知事と意見交換し、要望書を受け取る	
10/17	13:02	福島県庁発	
10/17	14:24	宮城県丸森町の丸森町雨水ポンプ場着、現場を視察し、保科町長が同行。	
10/17	14:34	丸森町雨水ポンプ場発 	
10/17	14:36	避難所となっている丸森町の「丸森まちづくりセンター」着、被災者から話を聞く	
10/17	14:59	報道各社のインタビュー	
10/17	15:06	「丸森まちづくりセンター」発	
10/17	15:39	宮城県柴田町の陸上自衛隊船岡駐屯地着。	
10/17	15:49	陸上自衛隊のＣＨ４７大型輸送ヘリコプターで船岡駐屯地発、上空から大郷町などを視察	
10/17	16:14	宮城県仙台市の陸上自衛隊の霞目駐屯地着、村井知事と意見交換をし要望書受け取る	
10/17	16:39	陸上自衛隊のヘリコプターで霞目駐屯地発	
10/17	16:46	仙台空港着	
10/17	17:09	航空自衛隊のＵ４多用途支援機で仙台空港発	
10/17	17:52	羽田空港着	
10/17	17:58	羽田空港発	
10/17	18:41	官邸着	
10/17	18:58	台風19号非常災害対策本部会議に出席	
10/17	19:36	河野防衛大臣と面会	
10/17	19:39	宇宙政策担当の竹本ＩＴ担当大臣や宇宙政策委員会の葛西敬之委員長、内閣府の宇宙開発戦略推進事務局の松尾剛彦局長、外務省の山田重夫総合外交政策局長、文部科学省の生川浩史研究開発局長と面会	
10/17	20:38	官邸発	
10/17	20:59	東京・富ヶ谷の私邸着	

10/16	7:02	公邸発	
	7:03	官邸着	
	7:10	岡田直樹官房副長官と面会（～08:15）	
	8:23	官邸発	
	8:25	国会着	
	8:27	参議院第１委員会室に入る	
	8:34	参議院予算委員会（～11:52）	
	11:53	参議院第１委員会室を出る	
	11:56	国会発	
	11:58	官邸着	
	12:55	官邸発	
	12:56	国会着	
	12:58	河野防衛大臣と話す（～12:59）	
	12:59	参議院第1委員会室に入る	
	13:01	参議院予算委員会（～16:50）	
	16:52	参議院第1委員会室を出る	
	16:54	国会発	
	16:56	官邸着	
	17:33	北村滋国家安全保障局長、林肇官房副長官補、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～18:04）	
	18:21	台風１９号非常災害対策本部会議に出席（～18:35）	
	19:46	官邸発	
	20:01	東京・富ヶ谷の私邸着	

10/15	6:56	東京・富ヶ谷の私邸発
	7:08	官邸着　「おはようございます」という声かけに対し無言で右手を2回挙げる。
	7:15	岡田官房副長官と面会（～7:47）
	7:55	沖田芳樹内閣危機管理監と面会（～8:00）
	8:14	台風19号非常災害対策本部会議（～8:24）
	8:28	閣議（～8:37）
	8:48	官邸発
	8:50	国会着
	9:06	予算委員会に出席（～11:52）
	11:54	国会発
	11:56	官邸着
	12:24	岡田官房副長官と面会（～12:30）
	12:53	官邸発
	12:54	国会着
	13:00	予算委員会に出席（～17:53）
	17:56	国会発
	17:58	官邸着
	18:20	資源エネルギー庁の高橋泰三長官と面会（～18:25）
	18:33	台風19号非常災害対策本部会議（～18:46）
	18:51	瀧澤裕昭内閣情報官と面会（～19:04）
	19:08	今井尚哉総理大臣補佐官、北村滋 国家安全保障局長、外務省の秋葉剛男事務次官と面会（～19:18）
	19:19	北村国家安全保障局長と面会（～19:20）
	19:58	官邸発
	19:59	公邸着　そのまま公邸泊

10/14	9:48	東京・富ヶ谷の私邸発	
	10:01	官邸着	
	10:06	沖田芳樹内閣危機管理監、古谷一之官房副長官補、厚生労働省の鈴木俊彦事務次官、資源エネルギー庁の高橋泰三長官と面会（～10:24）	
	10:32	台風１９号非常災害対策本部会議に出席　「被害は極めて広範囲に及んでおり、被災者へのきめ細かな支援は急務だ」と述べた上で、各省横断で被災者生活支援チームを設置し、被災者への生活支援をさらに迅速に進めるよう関係閣僚に指示（～10:47）	
	13:16	官邸発	
	13:19	公邸着	
	16:59	公邸発	
	17:01	官邸着	
	18:05	沖田内閣危機管理監と面会（～18:26）	
	18:32	台風１９号非常災害対策本部会議に出席（～18:48）	
	19:04	官邸発	
	19:18	私邸着
10/13	8:42	公邸発	
	8:43	官邸着	
	8:45	沖田芳樹内閣危機管理監、気象庁の関田康雄長官と面会（～09:02）	
	9:07	台風１９号に関する関係閣僚会議に出席（～09:25）	
	9:56	官邸発	
	10:02	東京・市谷本村町の防衛省着。自衛隊殉職隊員追悼式に参列し、追悼の辞、献花	
	10:50	防衛省発	
	11:00	公邸着	
	16:12	公邸発	
	16:13	官邸着	
	16:44	非常災害対策本部会議に出席（～17:05）	
	17:19	官邸発	
	17:34	東京・富ヶ谷の私邸着	

10/12		終日、来客なく公邸で過ごす	

10/11	7:07	公邸発	
	7:08	官邸着	
	7:15	西村明宏官房副長官と打ち合わせ（～7:55）	
	8:18	閣議（～8:30）	
	8:40	西村官房副長官と打ち合わせ（～8:45）	
	8:48	官邸発	
	8:50	国会着	
	8:52	衆議院第１委員室に入る	
	8:58	衆議院予算委員会が開会	
	12:00	衆議院予算委員会が休憩	
	12:02	衆議院第１委員室を出る	
	12:04	国会発	
	12:05	官邸着	
	12:54	官邸発	
	12:55	国会着	
	12:57	衆議院第１委員室に入る	
	13:00	衆議院予算委員会が再開	
	17:04	衆議院予算委員会が散会	
	17:05	衆議院第１委員室を出る	
	17:20	安全・安心なまちづくり関係功労者表彰式（～17:33）	
	17:40	台風１９号に関する関係閣僚会議（～17:46）	
	18:01	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～18:24）	
	18:28	官邸発	
	18:34	東京・有楽町のフランス料理店「アピシウス」着　谷内正太郎前国家安全保障局長、東京大学の山内昌之名誉教授、森ビルの辻慎吾社長らと会食（～21:34）
	21:35	「アピシウス」発	
	21:40	公邸着	

10/10	7:08	公邸発	
	7:09	官邸着　「おはようございます」という声かけに対し「おはよう」と答え右手を挙げる。	
	7:10	西村官房副長官と面会（～8:20）
	8:48	官邸発	
	8:50	国会着	
	9:00	予算委員会に出席（～12:04）	
	12:08	国会発	
	12:09	官邸着	
	12:54	官邸発	
	12:55	国会着	
	13:01	予算委員会に出席（～17:03）	
	17:06	国会発	
	17:08	官邸着	
	17:17	経済財政諮問会議に参加　経済の下振れリスクの顕在化に備え経済運営に万全を期すよう関係閣僚に指示（～18:10）	
	18:15	防衛省の高橋憲一事務次官、島田和久大臣官房長、槌道明宏防衛政策局長、山崎幸二統合幕僚長と面会（～18:30）	
	18:31	官邸発	
	18:32	公邸着　菅官房長官、西村官房副長官、自民党の棚橋泰文議員など自民党の衆議院予算委員会のメンバーと会食（～19:50）そのまま公邸泊

10/9	8:12	公邸発	
	8:13	官邸着	
	8:19	岡田直樹官房副長官と面会（～09:17）	
	9:53	官邸発	
	9:54	国会着	
	9:56	参議院議長応接室に入る	
	9:57	参議院議長応接室を出て、参議院本会議場に入る	
	10:01	参議院本会議（～11:34）	
	11:34	参議院本会議場を出る	
	11:36	国会発	
	11:38	官邸着	
	11:40	岡田官房副長官と面会（～11:49:）	
	12:42	北村滋国家安全保障局長、今井尚哉総理大臣補佐官、外務省の秋葉剛男事務次官と面会（～12:51）	
	12:53	官邸発	
	12:54	国会着	
	12:56	参議院議長応接室に入る	
	12:57	参議院議長応接室を出る	
	12:58	参議院本会議場に入る	
	13:01	参議院本会議（～15:33）	
	15:33	参議院本会議場を出る	
	15:35	国会発	
	15:37	官邸着	
	15:57	自民党の薗浦健太郎総裁外交特別補佐と面会（～16:14）	
	16:25	ミャンマー国軍のミン・アウン・フライン総司令官の表敬（～16:45）	
	16:47	外務省の山田重夫総合外交政策局長、防衛省の槌道明宏防衛政策局長、増子豊統合幕僚副長と面会（～16:53）	
	16:54	森喜朗元総理大臣、萩生田光一文部科学大臣と面会（～17:11）	
	17:12	西村康稔経済再生担当大臣、内閣府の山崎重孝事務次官、田和宏審議官、多田明弘政策統括官、井上裕之政策統括官と面会（～17:40）	
	17:44	グリーンイノベーション・サミットに出席し、あいさつ（～18:03）	
	18:06	グリーンイノベーション・サミットのレセプションに出席し、あいさつ（～18:36）	
	18:36	官邸発	
	18:37	公邸着。自民党の森山裕国会対策委員長、公明党の高木陽介国会対策委員長らと会食。菅義偉官房長官、西村明宏官房副長官も同席
	20:00	全員出る	
	20:10	ノーベル化学賞受賞が決まった旭化成名誉フェローの吉野彰さんに電話をかけ、「先生の発明はまさに人々の生活、社会を変えた、素晴らしい開発だったと思います。本当に日本人として誇りに思います」と述べ祝福する（～20:13）	

10/8	7:46	東京・富ヶ谷の私邸発	
10/8	7:59	官邸着	
10/8	8:05	岡田直樹官房副長官と面会	
10/8	8:59	西村明宏官房副長官と面会	
10/8	9:28	閣議（～9:37）	
10/8	9:52	官邸発	
10/8	9:54	国会着	
10/8	9:56	参議院議長応接室に入る	
10/8	9:57	参議院議長応接室を出て参議院本会議場に入る	
10/8	10:01	参議院本会議が開会	
10/8	11:51	参議院本会議が散会	
10/8	11:52	参議院本会議場を出る	
10/8	11:53	国会発	
10/8	11:55	官邸着	
10/8	12:00	西村官房副長官と面会	
10/8	13:32	北村滋国家安全保障局長、外務省の秋葉剛男事務次官、今井尚哉総理補佐官と面会	
10/8	13:53	官邸発	
10/8	13:54	国会着	
10/8	13:56	衆議院議長応接室に入る	
10/8	14:02	衆議院議長応接室を出て衆議院本会議場に入る	
10/8	14:02	衆議院本会議が開会	
10/8	16:43	衆議院本会議が散会し、本会議場を出る	
10/8	16:45	国会発	
10/8	16:46	官邸着	
10/8	17:13	北村国家安全保障局長と瀧澤裕昭内閣情報官、宮川正内閣衛星情報センター所長と面会	
10/8	17:50	テッド・クルーズ上院議員の表敬訪問	
